Id,SalePrice
1461,124537.22376276758
1462,151574.6259058335
1463,180059.3741324052
1464,185584.24307106945
1465,191105.7903836036
1466,184782.35139975953
1467,169298.12858329853
1468,176864.7046157319
1469,176228.28409419963
1470,128096.87534504368
1471,202957.53252285375
1472,94970.71995551436
1473,97489.08604964303
1474,151635.9163337106
1475,121574.96362888176
1476,352582.80177062505
1477,245445.17350284735
1478,300949.4605658309
1479,287216.6267905214
1480,445030.7806948115
1481,305145.9573759459
1482,204245.00710384097
1483,182990.18143483283
1484,172574.79078799352
1485,178569.4099366702
1486,199674.1328872394
1487,305687.35553325736
1488,233541.76748674444
1489,207231.36500286337
1490,220345.27076758604
1491,193125.9973372427
1492,98115.44781866287
1493,170772.87677673806
1494,288321.51316319004
1495,284371.3555730302
1496,236579.83581659457
1497,180938.09914202974
1498,156245.73059586165
1499,154457.2253806597
1500,161585.25416609133
1501,172203.79662464216
1502,159506.9610637907
1503,275734.13702463993
1504,230382.7212907948
1505,219475.01206081768
1506,173886.25492690713
1507,238046.72756809613
1508,188893.0009520904
1509,158773.72018978273
1510,149064.24366294054
1511,149256.0968563846
1512,169369.6134924124
1513,140351.97483247562
1514,143284.55059563988
1515,182741.4400863136
1516,150735.19597026226
1517,156095.66208234863
1518,133741.33764338962
1519,225404.31512688485
1520,139183.07866629178
1521,141967.1465640357
1522,161783.8611536729
1523,115667.89038650526
1524,119582.07433617616
1525,127630.56794599567
1526,127973.00771488542
1527,109516.35006578681
1528,126785.7095508641
1529,141823.68670206977
1530,165989.19906984785
1531,133751.96696347548
1532,103162.84555555915
1533,138080.72440454926
1534,116442.32775091812
1535,146942.9408718453
1536,117382.09960720503
1537,95831.98195221454
1538,145946.82496464966
1539,178953.43138434438
1540,113935.10179259593
1541,137482.39254168313
1542,135353.23048271664
1543,181029.89124321938
1544,88535.31977142094
1545,101931.73547846927
1546,126419.39681777454
1547,136833.15843919947
1548,124713.53160165578
1549,111561.91712770413
1550,141785.25371410506
1551,116879.80928023583
1552,143237.11358963823
1553,133328.45993094376
1554,114835.01076664853
1555,170506.6868010096
1556,98521.76559024162
1557,104122.59364000596
1558,95150.02638371433
1559,103584.92816355223
1560,139159.8789965522
1561,129416.06040923705
1562,126699.22561420623
1563,126155.19136159179
1564,160335.03124550954
1565,159739.15655854
1566,214574.71319021855
1567,88929.40099173026
1568,216995.67845412818
1569,147644.37022287725
1570,143405.21532772685
1571,128129.423841309
1572,141582.32642063109
1573,236218.8650710051
1574,121843.59993354451
1575,222493.44514206582
1576,232543.10887793975
1577,199521.56088083115
1578,138648.75191986377
1579,145419.85777222615
1580,188843.21345821337
1581,140744.2908855798
1582,127598.09642588165
1583,310984.4993643187
1584,234973.504526929
1585,140502.7298316549
1586,81804.54870174668
1587,106700.19510410278
1588,147068.37135593576
1589,101736.41602924147
1590,133422.27454776742
1591,99885.26405537227
1592,124476.11764489337
1593,117721.19762186942
1594,117157.15163768717
1595,116684.92477303078
1596,208332.52881512715
1597,164176.8327246613
1598,186423.66902683993
1599,179621.4045712647
1600,182083.8171451878
1601,77023.16546881208
1602,111977.44390682057
1603,96418.75333959384
1604,274149.0119455527
1605,247430.14749787524
1606,163125.65410137488
1607,159776.8540816946
1608,217096.51166993857
1609,196561.80917234832
1610,167259.80610904336
1611,152011.51046271998
1612,184641.81865618547
1613,174604.88882767243
1614,123198.57078583512
1615,88330.28421835299
1616,83984.46775064123
1617,88286.18512749753
1618,125083.14767004098
1619,134411.00003727214
1620,161055.3871858306
1621,139626.7636286925
1622,142620.9967048879
1623,257606.87083095126
1624,217242.0809636736
1625,125044.82662966647
1626,167379.97629531132
1627,188821.51261890025
1628,267201.62529246823
1629,175094.96042091498
1630,320231.666396003
1631,198877.67829506917
1632,236800.3827731548
1633,173938.73739063152
1634,187428.6271996919
1635,181512.40875225517
1636,168434.09454096152
1637,181976.13164507182
1638,198138.91862380118
1639,177233.31735906797
1640,238420.39009193325
1641,173958.69018267555
1642,230884.30419202225
1643,223644.00928177798
1644,226769.54465608383
1645,183224.78805078944
1646,157450.26391841308
1647,156698.17201373968
1648,139468.81915386312
1649,139937.3374576166
1650,123316.4683340929
1651,123666.65372721491
1652,94750.71747210577
1653,96791.27395902491
1654,153797.0546174226
1655,143791.96245732048
1656,148029.00998250133
1657,152506.3586397905
1658,155030.9519637549
1659,126702.77963896644
1660,154840.0458078105
1661,422381.9148591193
1662,344943.29629393993
1663,362721.9781034061
1664,418923.00761322473
1665,306776.35600214236
1666,327303.88036769023
1667,341175.4077375234
1668,328750.26489742263
1669,288831.3956902371
1670,341528.9349570583
1671,267609.13177304185
1672,428921.4153939617
1673,297499.61819307104
1674,248931.07240173483
1675,196075.8743835354
1676,195359.09617842178
1677,209987.66388829637
1678,436207.49034141185
1679,375602.6288761925
1680,313243.7226559211
1681,248544.8412221867
1682,310243.73906361114
1683,191793.87070330992
1684,174724.8183279059
1685,175653.9370099892
1686,169896.15983133225
1687,171813.58061513037
1688,192294.72456747634
1689,191390.29784318674
1690,187079.50710669035
1691,181237.50021015026
1692,253838.08705700436
1693,172499.54204888936
1694,182191.6052095526
1695,170941.8495629397
1696,262151.85549346963
1697,167334.2854024804
1698,326774.41693396296
1699,318668.80330676923
1700,245936.18111627456
1701,265175.46765921364
1702,254110.6293569841
1703,258665.50468382408
1704,286857.03646172804
1705,233616.77596849945
1706,409311.0650702328
1707,219529.65833335786
1708,213101.94555510138
1709,261699.21008895664
1710,224092.41111408707
